,año,mes,festividad,nom_comuna,conducta,cantidad
279,2023,4,Dia del Niño,Sur Occidente,HURTO A PERSONAS,6.0
280,2023,4,Dia del Niño,La Pedregosa,HURTO A PERSONAS,6.0
281,2023,4,Dia del Niño,Provenza,VIOLENCIA INTRAFAMILIAR,2.0
282,2023,4,Dia del Niño,Sur,VIOLENCIA INTRAFAMILIAR,1.6666666666666667
283,2023,4,Dia del Niño,Cabecera del Llano,HURTO A PERSONAS,3.0
284,2023,4,Dia del Niño,Oriental,VIOLENCIA INTRAFAMILIAR,2.0
285,2023,4,Dia del Niño,Morrorico,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.6666666666666667
286,2023,4,Dia del Niño,Centro,HURTO A PERSONAS,4.0
287,2023,4,Dia del Niño,Lagos del Cacique,HURTO A PERSONAS,1.0
288,2023,4,Dia del Niño,Mutis,HURTO A PERSONAS,1.0
289,2023,5,Dia del Trabajo,Norte,LESIONES PERSONALES,2.0
290,2023,5,Dia del Trabajo,Nor Oriental,LESIONES PERSONALES,1.0
291,2023,5,Dia del Trabajo,San Francisco,LESIONES PERSONALES,2.0
292,2023,5,Dia del Trabajo,Occidental,LESIONES PERSONALES,2.0
293,2023,5,Dia del Trabajo,García Rovira,HURTO A ENTIDADES COMERCIALES,2.0
294,2023,5,Dia del Trabajo,La Concordia,HURTO A PERSONAS,1.0
295,2023,5,Dia del Trabajo,La Ciudadela,HURTO A PERSONAS,1.0
296,2023,5,Dia del Trabajo,Sur Occidente,HURTO A PERSONAS,1.0
297,2023,5,Dia del Trabajo,La Pedregosa,HURTO A PERSONAS,2.0
298,2023,5,Dia del Trabajo,Provenza,VIOLENCIA INTRAFAMILIAR,2.0
299,2023,5,Dia del Trabajo,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.3333333333333333
300,2023,5,Dia del Trabajo,Cabecera del Llano,HURTO A PERSONAS,4.0
301,2023,5,Dia del Trabajo,Oriental,LESIONES PERSONALES,2.0
302,2023,5,Dia del Trabajo,Morrorico,HURTO A PERSONAS,1.0
303,2023,5,Dia del Trabajo,Centro,HURTO A PERSONAS,1.0
304,2023,5,Dia del Trabajo,Lagos del Cacique,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.0
305,2023,5,Dia del Trabajo,Mutis,HURTO A PERSONAS,2.0
306,2023,5,Domingo,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4.0
307,2023,5,Domingo,Nor Oriental,LESIONES PERSONALES,4.666666666666667
308,2023,5,Domingo,San Francisco,VIOLENCIA INTRAFAMILIAR,2.3333333333333335
309,2023,5,Domingo,Occidental,VIOLENCIA INTRAFAMILIAR,3.0
310,2023,5,Domingo,García Rovira,LESIONES PERSONALES,5.5
311,2023,5,Domingo,La Concordia,VIOLENCIA INTRAFAMILIAR,1.3333333333333333
312,2023,5,Domingo,La Ciudadela,LESIONES PERSONALES,3.0
313,2023,5,Domingo,Sur Occidente,HURTO A RESIDENCIAS,2.0
314,2023,5,Domingo,La Pedregosa,LESIONES PERSONALES,2.5
315,2023,5,Domingo,Provenza,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2.3333333333333335
316,2023,5,Domingo,Sur,LESIONES PERSONALES,3.5
317,2023,5,Domingo,Cabecera del Llano,HURTO A ENTIDADES COMERCIALES,1.75
318,2023,5,Domingo,Oriental,VIOLENCIA INTRAFAMILIAR,2.4
319,2023,5,Domingo,Morrorico,HURTO A PERSONAS,1.0
320,2023,5,Domingo,Centro,LESIONES PERSONALES,5.5
321,2023,5,Domingo,Lagos del Cacique,VIOLENCIA INTRAFAMILIAR,1.0
322,2023,5,Domingo,Mutis,HURTO A ENTIDADES COMERCIALES,4.0
323,2023,5,Dia de la Madre,Norte,LESIONES PERSONALES,3.0
324,2023,5,Dia de la Madre,Nor Oriental,LESIONES PERSONALES,1.0
325,2023,5,Dia de la Madre,San Francisco,HURTO A RESIDENCIAS,2.0
326,2023,5,Dia de la Madre,Occidental,LESIONES PERSONALES,2.5
327,2023,5,Dia de la Madre,García Rovira,VIOLENCIA INTRAFAMILIAR,2.0
328,2023,5,Dia de la Madre,La Concordia,HURTO A PERSONAS,1.0
329,2023,5,Dia de la Madre,La Ciudadela,HURTO A PERSONAS,2.0
330,2023,5,Dia de la Madre,Sur Occidente,HURTO A PERSONAS,2.0
331,2023,5,Dia de la Madre,La Pedregosa,LESIONES PERSONALES,2.5
332,2023,5,Dia de la Madre,Provenza,HURTO A PERSONAS,2.0
333,2023,5,Dia de la Madre,Sur,HURTO A PERSONAS,2.0
334,2023,5,Dia de la Madre,Cabecera del Llano,LESIONES PERSONALES,4.0
335,2023,5,Dia de la Madre,Oriental,LESIONES PERSONALES,1.0
336,2023,5,Dia de la Madre,Morrorico,HURTO A PERSONAS,3.0
337,2023,5,Dia de la Madre,Centro,LESIONES PERSONALES,2.5
338,2023,5,Dia de la Madre,Lagos del Cacique,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.0
339,2023,5,Dia de la Madre,Mutis,HURTO A PERSONAS,2.0
340,2023,5,Dia del Maestro,Norte,HURTO A PERSONAS,3.0
341,2023,5,Dia del Maestro,Nor Oriental,HURTO A PERSONAS,2.0
342,2023,5,Dia del Maestro,San Francisco,LESIONES PERSONALES,3.0
343,2023,5,Dia del Maestro,Occidental,LESIONES PERSONALES,5.0
344,2023,5,Dia del Maestro,García Rovira,HURTO A PERSONAS,1.0
345,2023,5,Dia del Maestro,La Concordia,HURTO A PERSONAS,1.0
346,2023,5,Dia del Maestro,La Ciudadela,HURTO A PERSONAS,4.0
347,2023,5,Dia del Maestro,Sur Occidente,HURTO A PERSONAS,4.0
348,2023,5,Dia del Maestro,La Pedregosa,HURTO A PERSONAS,4.0
349,2023,5,Dia del Maestro,Provenza,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.0
350,2023,5,Dia del Maestro,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.0
351,2023,5,Dia del Maestro,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.5
352,2023,5,Dia del Maestro,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.3333333333333333
353,2023,5,Dia del Maestro,Morrorico,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.3333333333333333
354,2023,5,Dia del Maestro,Centro,LESIONES PERSONALES,1.5
355,2023,5,Dia del Maestro,Lagos del Cacique,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.0
356,2023,5,Dia del Maestro,Mutis,LESIONES PERSONALES,2.0
357,2023,5,Dia de la Afrocolombianidad,Norte,HURTO A PERSONAS,2.0
358,2023,5,Dia de la Afrocolombianidad,Nor Oriental,HURTO A PERSONAS,2.0
359,2023,5,Dia de la Afrocolombianidad,San Francisco,HURTO A PERSONAS,1.0
360,2023,5,Dia de la Afrocolombianidad,Occidental,HURTO A RESIDENCIAS,2.0
361,2023,5,Dia de la Afrocolombianidad,García Rovira,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.5
362,2023,5,Dia de la Afrocolombianidad,La Concordia,HURTO A PERSONAS,2.0
363,2023,5,Dia de la Afrocolombianidad,La Ciudadela,HURTO A PERSONAS,1.0
364,2023,5,Dia de la Afrocolombianidad,Sur Occidente,HURTO A PERSONAS,1.0
365,2023,5,Dia de la Afrocolombianidad,La Pedregosa,HURTO A PERSONAS,2.0
366,2023,5,Dia de la Afrocolombianidad,Provenza,VIOLENCIA INTRAFAMILIAR,2.0
367,2023,5,Dia de la Afrocolombianidad,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.3333333333333333
368,2023,5,Dia de la Afrocolombianidad,Cabecera del Llano,HURTO A PERSONAS,3.0
369,2023,5,Dia de la Afrocolombianidad,Oriental,VIOLENCIA INTRAFAMILIAR,2.0
370,2023,5,Dia de la Afrocolombianidad,Morrorico,VIOLENCIA INTRAFAMILIAR,2.0
371,2023,5,Dia de la Afrocolombianidad,Centro,VIOLENCIA INTRAFAMILIAR,2.0
372,2023,5,Dia de la Afrocolombianidad,Lagos del Cacique,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.0
373,2023,5,Dia de la Afrocolombianidad,Mutis,HURTO A PERSONAS,2.0
374,2023,5,Dia de la Ascension,Norte,LESIONES PERSONALES,2.0
375,2023,5,Dia de la Ascension,Nor Oriental,LESIONES PERSONALES,1.0
376,2023,5,Dia de la Ascension,San Francisco,LESIONES PERSONALES,2.0
377,2023,5,Dia de la Ascension,Occidental,HURTO A PERSONAS,2.0
378,2023,5,Dia de la Ascension,García Rovira,HURTO A ENTIDADES COMERCIALES,2.0
379,2023,5,Dia de la Ascension,La Concordia,HURTO A PERSONAS,3.0
380,2023,5,Dia de la Ascension,La Ciudadela,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.0
381,2023,5,Dia de la Ascension,Sur Occidente,LESIONES PERSONALES,1.5
382,2023,5,Dia de la Ascension,La Pedregosa,LESIONES PERSONALES,1.5
383,2023,5,Dia de la Ascension,Provenza,VIOLENCIA INTRAFAMILIAR,2.0
384,2023,5,Dia de la Ascension,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.3333333333333333
385,2023,5,Dia de la Ascension,Cabecera del Llano,HURTO A PERSONAS,4.0
386,2023,5,Dia de la Ascension,Oriental,LESIONES PERSONALES,2.0
387,2023,5,Dia de la Ascension,Morrorico,HURTO A PERSONAS,1.0
388,2023,5,Dia de la Ascension,Centro,HURTO A PERSONAS,1.0
389,2023,5,Dia de la Ascension,Lagos del Cacique,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.0
390,2023,5,Dia de la Ascension,Mutis,LESIONES PERSONALES,1.0
391,2023,6,Dia del Campesino,Norte,HURTO A PERSONAS,1.0
392,2023,6,Dia del Campesino,Nor Oriental,HURTO A PERSONAS,1.0
393,2023,6,Dia del Campesino,San Francisco,VIOLENCIA INTRAFAMILIAR,1.0
394,2023,6,Dia del Campesino,Occidental,VIOLENCIA INTRAFAMILIAR,1.0
395,2023,6,Dia del Campesino,García Rovira,HURTO A MOTOCICLETAS,2.0
396,2023,6,Dia del Campesino,La Concordia,HURTO A MOTOCICLETAS,2.0
397,2023,6,Dia del Campesino,La Ciudadela,HURTO A RESIDENCIAS,1.0
398,2023,6,Dia del Campesino,Sur Occidente,HURTO A RESIDENCIAS,1.0
399,2023,6,Dia del Campesino,La Pedregosa,HURTO A RESIDENCIAS,1.0
400,2023,6,Dia del Campesino,Provenza,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.0
401,2023,6,Dia del Campesino,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.0
402,2023,6,Dia del Campesino,Cabecera del Llano,HURTO A PERSONAS,7.0
403,2023,6,Dia del Campesino,Oriental,HURTO A PERSONAS,4.0
404,2023,6,Dia del Campesino,Morrorico,HURTO A PERSONAS,4.0
405,2023,6,Dia del Campesino,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.5
406,2023,6,Dia del Campesino,Lagos del Cacique,HURTO A PERSONAS,1.0
407,2023,6,Dia del Campesino,Mutis,LESIONES PERSONALES,5.0
408,2023,6,Domingo,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),7.666666666666667
409,2023,6,Domingo,Nor Oriental,LESIONES PERSONALES,4.5
410,2023,6,Domingo,San Francisco,VIOLENCIA INTRAFAMILIAR,1.8333333333333333
411,2023,6,Domingo,Occidental,VIOLENCIA INTRAFAMILIAR,3.6666666666666665
412,2023,6,Domingo,García Rovira,LESIONES PERSONALES,5.0
413,2023,6,Domingo,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2.0
414,2023,6,Domingo,La Ciudadela,LESIONES PERSONALES,6.0
415,2023,6,Domingo,Sur Occidente,HURTO A PERSONAS,2.0
416,2023,6,Domingo,La Pedregosa,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.3333333333333333
417,2023,6,Domingo,Provenza,VIOLENCIA INTRAFAMILIAR,2.25
418,2023,6,Domingo,Sur,HURTO A PERSONAS,1.0
419,2023,6,Domingo,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4.666666666666667
420,2023,6,Domingo,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.3333333333333333
421,2023,6,Domingo,Morrorico,VIOLENCIA INTRAFAMILIAR,2.25
422,2023,6,Domingo,Centro,HURTO A PERSONAS,6.0
423,2023,6,Domingo,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,2.0
424,2023,6,Domingo,Mutis,HOMICIDIO,1.0
425,2023,6,Dia del Medio Ambiente,Norte,LESIONES PERSONALES,2.0
426,2023,6,Dia del Medio Ambiente,Nor Oriental,LESIONES PERSONALES,2.0
427,2023,6,Dia del Medio Ambiente,San Francisco,HURTO A RESIDENCIAS,2.25
428,2023,6,Dia del Medio Ambiente,Occidental,HOMICIDIO,1.0
429,2023,6,Dia del Medio Ambiente,García Rovira,HOMICIDIO,1.0
430,2023,6,Dia del Medio Ambiente,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3.0
431,2023,6,Dia del Medio Ambiente,La Ciudadela,HURTO A PERSONAS,1.0
432,2023,6,Dia del Medio Ambiente,Sur Occidente,HURTO A PERSONAS,1.0
433,2023,6,Dia del Medio Ambiente,La Pedregosa,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.0
434,2023,6,Dia del Medio Ambiente,Provenza,VIOLENCIA INTRAFAMILIAR,2.0
435,2023,6,Dia del Medio Ambiente,Sur,VIOLENCIA INTRAFAMILIAR,1.0
436,2023,6,Dia del Medio Ambiente,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2.0
437,2023,6,Dia del Medio Ambiente,Oriental,VIOLENCIA INTRAFAMILIAR,4.0
438,2023,6,Dia del Medio Ambiente,Morrorico,VIOLENCIA INTRAFAMILIAR,4.0
439,2023,6,Dia del Medio Ambiente,Centro,HURTO A PERSONAS,4.0
440,2023,6,Dia del Medio Ambiente,Lagos del Cacique,HURTO A PERSONAS,4.0
441,2023,6,Dia del Medio Ambiente,Mutis,HURTO A PERSONAS,4.0
442,2023,6,Dia de Corpus Christi,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.0
443,2023,6,Dia de Corpus Christi,Nor Oriental,LESIONES PERSONALES,3.0
444,2023,6,Dia de Corpus Christi,San Francisco,LESIONES PERSONALES,2.0
445,2023,6,Dia de Corpus Christi,Occidental,HURTO A PERSONAS,2.0
446,2023,6,Dia de Corpus Christi,García Rovira,HURTO A ENTIDADES COMERCIALES,2.0
447,2023,6,Dia de Corpus Christi,La Concordia,HURTO A PERSONAS,1.0
448,2023,6,Dia de Corpus Christi,La Ciudadela,HURTO A PERSONAS,3.0
449,2023,6,Dia de Corpus Christi,Sur Occidente,HURTO A PERSONAS,3.0
450,2023,6,Dia de Corpus Christi,La Pedregosa,HURTO A PERSONAS,4.0
451,2023,6,Dia de Corpus Christi,Provenza,HURTO A PERSONAS,2.0
452,2023,6,Dia de Corpus Christi,Sur,HURTO A PERSONAS,2.0
453,2023,6,Dia de Corpus Christi,Cabecera del Llano,HURTO A PERSONAS,1.0
454,2023,6,Dia de Corpus Christi,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.75
455,2023,6,Dia de Corpus Christi,Morrorico,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.75
456,2023,6,Dia de Corpus Christi,Centro,HURTO A ENTIDADES COMERCIALES,1.0
457,2023,6,Dia de Corpus Christi,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,2.0
458,2023,6,Dia de Corpus Christi,Mutis,HURTO A ENTIDADES COMERCIALES,2.0
459,2023,6,Dia del Padre,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3.3333333333333335
460,2023,6,Dia del Padre,Nor Oriental,LESIONES PERSONALES,3.0
461,2023,6,Dia del Padre,San Francisco,HURTO A ENTIDADES COMERCIALES,2.0
462,2023,6,Dia del Padre,Occidental,LESIONES PERSONALES,2.0
463,2023,6,Dia del Padre,García Rovira,LESIONES PERSONALES,3.0
464,2023,6,Dia del Padre,La Concordia,HURTO A PERSONAS,1.0
465,2023,6,Dia del Padre,La Ciudadela,HURTO A PERSONAS,1.0
466,2023,6,Dia del Padre,Sur Occidente,HURTO A PERSONAS,1.0
467,2023,6,Dia del Padre,La Pedregosa,HURTO A PERSONAS,2.0
468,2023,6,Dia del Padre,Provenza,VIOLENCIA INTRAFAMILIAR,2.0
469,2023,6,Dia del Padre,Sur,VIOLENCIA INTRAFAMILIAR,1.0
470,2023,6,Dia del Padre,Cabecera del Llano,LESIONES PERSONALES,1.5
471,2023,6,Dia del Padre,Oriental,HURTO A ENTIDADES COMERCIALES,2.0
472,2023,6,Dia del Padre,Morrorico,VIOLENCIA INTRAFAMILIAR,1.6666666666666667
473,2023,6,Dia del Padre,Centro,HURTO A PERSONAS,2.0
474,2023,6,Dia del Padre,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,2.0
475,2023,6,Dia del Padre,Mutis,HURTO A ENTIDADES COMERCIALES,2.0
476,2023,6,Dia del Sagrado Corazon de Jesus,Norte,LESIONES PERSONALES,2.0
477,2023,6,Dia del Sagrado Corazon de Jesus,Nor Oriental,LESIONES PERSONALES,3.0
478,2023,6,Dia del Sagrado Corazon de Jesus,San Francisco,HURTO A PERSONAS,3.0
479,2023,6,Dia del Sagrado Corazon de Jesus,Occidental,LESIONES PERSONALES,2.0
480,2023,6,Dia del Sagrado Corazon de Jesus,García Rovira,HURTO A ENTIDADES COMERCIALES,2.0
481,2023,6,Dia del Sagrado Corazon de Jesus,La Concordia,HURTO A PERSONAS,1.0
482,2023,6,Dia del Sagrado Corazon de Jesus,La Ciudadela,HURTO A PERSONAS,1.0
483,2023,6,Dia del Sagrado Corazon de Jesus,Sur Occidente,HURTO A PERSONAS,1.0
484,2023,6,Dia del Sagrado Corazon de Jesus,La Pedregosa,HURTO A PERSONAS,1.0
485,2023,6,Dia del Sagrado Corazon de Jesus,Provenza,HURTO A PERSONAS,1.0
486,2023,6,Dia del Sagrado Corazon de Jesus,Sur,HURTO A PERSONAS,1.0
487,2023,6,Dia del Sagrado Corazon de Jesus,Cabecera del Llano,HURTO A PERSONAS,1.0
488,2023,6,Dia del Sagrado Corazon de Jesus,Oriental,VIOLENCIA INTRAFAMILIAR,3.4
489,2023,6,Dia del Sagrado Corazon de Jesus,Morrorico,VIOLENCIA INTRAFAMILIAR,3.4
490,2023,6,Dia del Sagrado Corazon de Jesus,Centro,HURTO A ENTIDADES COMERCIALES,2.0
491,2023,6,Dia del Sagrado Corazon de Jesus,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,2.0
492,2023,6,Dia del Sagrado Corazon de Jesus,Mutis,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1.0
493,2023,7,Domingo,Norte,HURTO A ENTIDADES COMERCIALES,2.6666666666666665
494,2023,7,Domingo,Nor Oriental,LESIONES PERSONALES,2.0
495,2023,7,Domingo,San Francisco,VIOLENCIA INTRAFAMILIAR,3.4
496,2023,7,Domingo,Occidental,LESIONES PERSONALES,4.5
497,2023,7,Domingo,García Rovira,LESIONES PERSONALES,3.0
498,2023,7,Domingo,La Concordia,VIOLENCIA INTRAFAMILIAR,2.0
499,2023,7,Domingo,La Ciudadela,HURTO A RESIDENCIAS,1.5
500,2023,7,Domingo,Sur Occidente,HURTO A PERSONAS,1.0
501,2023,7,Domingo,La Pedregosa,HURTO A ENTIDADES COMERCIALES,1.5
502,2023,7,Domingo,Provenza,HURTO A ENTIDADES COMERCIALES,2.0
503,2023,7,Domingo,Sur,HURTO A PERSONAS,1.0
504,2023,7,Domingo,Cabecera del Llano,LESIONES PERSONALES,1.5
505,2023,7,Domingo,Oriental,VIOLENCIA INTRAFAMILIAR,2.75
506,2023,7,Domingo,Morrorico,VIOLENCIA INTRAFAMILIAR,1.75
507,2023,7,Domingo,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4.333333333333333
508,2023,7,Domingo,Lagos del Cacique,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.0
509,2023,7,Domingo,Mutis,VIOLENCIA INTRAFAMILIAR,1.3333333333333333
510,2023,7,Dia de San Pedro y San Pablo,Norte,VIOLENCIA INTRAFAMILIAR,2.0
511,2023,7,Dia de San Pedro y San Pablo,Nor Oriental,VIOLENCIA INTRAFAMILIAR,2.0
512,2023,7,Dia de San Pedro y San Pablo,San Francisco,VIOLENCIA INTRAFAMILIAR,1.0
513,2023,7,Dia de San Pedro y San Pablo,Occidental,HURTO A PERSONAS,2.0
514,2023,7,Dia de San Pedro y San Pablo,García Rovira,HURTO A PERSONAS,2.0
515,2023,7,Dia de San Pedro y San Pablo,La Concordia,HURTO A PERSONAS,1.0
516,2023,7,Dia de San Pedro y San Pablo,La Ciudadela,HURTO A PERSONAS,1.0
517,2023,7,Dia de San Pedro y San Pablo,Sur Occidente,HURTO A PERSONAS,1.0
518,2023,7,Dia de San Pedro y San Pablo,La Pedregosa,HURTO A PERSONAS,2.0
519,2023,7,Dia de San Pedro y San Pablo,Provenza,HURTO A PERSONAS,2.0
520,2023,7,Dia de San Pedro y San Pablo,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.3333333333333333
521,2023,7,Dia de San Pedro y San Pablo,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.3333333333333333
522,2023,7,Dia de San Pedro y San Pablo,Oriental,LESIONES PERSONALES,1.5
523,2023,7,Dia de San Pedro y San Pablo,Morrorico,LESIONES PERSONALES,1.0
524,2023,7,Dia de San Pedro y San Pablo,Centro,LESIONES PERSONALES,1.5
525,2023,7,Dia de San Pedro y San Pablo,Lagos del Cacique,HURTO A MOTOCICLETAS,1.0
526,2023,7,Dia de San Pedro y San Pablo,Mutis,LESIONES PERSONALES,1.5
527,2023,7,Dia de la independencia,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.0
528,2023,7,Dia de la independencia,Nor Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.0
529,2023,7,Dia de la independencia,San Francisco,LESIONES PERSONALES,2.0
530,2023,7,Dia de la independencia,Occidental,LESIONES PERSONALES,2.0
531,2023,7,Dia de la independencia,García Rovira,LESIONES PERSONALES,1.5
532,2023,7,Dia de la independencia,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.0
533,2023,7,Dia de la independencia,La Ciudadela,LESIONES PERSONALES,2.0
534,2023,7,Dia de la independencia,Sur Occidente,LESIONES PERSONALES,2.0
535,2023,7,Dia de la independencia,La Pedregosa,LESIONES PERSONALES,1.0
536,2023,7,Dia de la independencia,Provenza,HURTO A PERSONAS,1.0
537,2023,7,Dia de la independencia,Sur,HURTO A MOTOCICLETAS,1.0
538,2023,7,Dia de la independencia,Cabecera del Llano,HURTO A MOTOCICLETAS,1.0
539,2023,7,Dia de la independencia,Oriental,HURTO A ENTIDADES COMERCIALES,1.6666666666666667
540,2023,7,Dia de la independencia,Morrorico,LESIONES PERSONALES,1.0
541,2023,7,Dia de la independencia,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.5
542,2023,7,Dia de la independencia,Lagos del Cacique,HURTO A MOTOCICLETAS,1.0
543,2023,7,Dia de la independencia,Mutis,LESIONES PERSONALES,1.5
