,año,mes,festividad,nom_comuna,conducta,cantidad
544,2023,8,Semana Nacional del Tiple,Norte,HURTO A ENTIDADES COMERCIALES,2.0
545,2023,8,Semana Nacional del Tiple,Nor Oriental,LESIONES PERSONALES,1.5
546,2023,8,Semana Nacional del Tiple,San Francisco,VIOLENCIA INTRAFAMILIAR,3.5
547,2023,8,Semana Nacional del Tiple,Occidental,LESIONES PERSONALES,2.0
548,2023,8,Semana Nacional del Tiple,García Rovira,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2.2
549,2023,8,Semana Nacional del Tiple,La Concordia,HURTO A PERSONAS,2.0
550,2023,8,Semana Nacional del Tiple,La Ciudadela,LESIONES PERSONALES,1.0
551,2023,8,Semana Nacional del Tiple,Sur Occidente,VIOLENCIA INTRAFAMILIAR,1.0
552,2023,8,Semana Nacional del Tiple,La Pedregosa,VIOLENCIA INTRAFAMILIAR,1.0
553,2023,8,Semana Nacional del Tiple,Provenza,LESIONES PERSONALES,1.0
554,2023,8,Semana Nacional del Tiple,Sur,HURTO A PERSONAS,1.0
555,2023,8,Semana Nacional del Tiple,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3.6666666666666665
556,2023,8,Semana Nacional del Tiple,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4.666666666666667
557,2023,8,Semana Nacional del Tiple,Morrorico,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.3333333333333333
558,2023,8,Semana Nacional del Tiple,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4.0
559,2023,8,Semana Nacional del Tiple,Lagos del Cacique,VIOLENCIA INTRAFAMILIAR,1.5
560,2023,8,Semana Nacional del Tiple,Mutis,HURTO A PERSONAS,1.0
561,2023,8,Domingo,Norte,VIOLENCIA INTRAFAMILIAR,3.2
562,2023,8,Domingo,Nor Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2.3333333333333335
563,2023,8,Domingo,San Francisco,HURTO A ENTIDADES COMERCIALES,2.3333333333333335
564,2023,8,Domingo,Occidental,HURTO A RESIDENCIAS,2.0
565,2023,8,Domingo,García Rovira,HURTO A RESIDENCIAS,2.5
566,2023,8,Domingo,La Concordia,VIOLENCIA INTRAFAMILIAR,2.5
567,2023,8,Domingo,La Ciudadela,LESIONES PERSONALES,1.5
568,2023,8,Domingo,Sur Occidente,LESIONES PERSONALES,2.0
569,2023,8,Domingo,La Pedregosa,HURTO A ENTIDADES COMERCIALES,2.5
570,2023,8,Domingo,Provenza,VIOLENCIA INTRAFAMILIAR,1.25
571,2023,8,Domingo,Sur,HURTO A PERSONAS,2.0
572,2023,8,Domingo,Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,2.1666666666666665
573,2023,8,Domingo,Oriental,VIOLENCIA INTRAFAMILIAR,4.2
574,2023,8,Domingo,Morrorico,LESIONES PERSONALES,2.0
575,2023,8,Domingo,Centro,VIOLENCIA INTRAFAMILIAR,2.6666666666666665
576,2023,8,Domingo,Lagos del Cacique,LESIONES PERSONALES,1.0
577,2023,8,Domingo,Mutis,LESIONES PERSONALES,1.0
578,2023,8,Concurso Nacional del Tiple,Norte,LESIONES PERSONALES,2.0
579,2023,8,Concurso Nacional del Tiple,Nor Oriental,LESIONES PERSONALES,3.0
580,2023,8,Concurso Nacional del Tiple,San Francisco,LESIONES PERSONALES,1.0
581,2023,8,Concurso Nacional del Tiple,Occidental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.3333333333333333
582,2023,8,Concurso Nacional del Tiple,García Rovira,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.0
583,2023,8,Concurso Nacional del Tiple,La Concordia,HURTO A PERSONAS,1.0
584,2023,8,Concurso Nacional del Tiple,La Ciudadela,HURTO A PERSONAS,1.0
585,2023,8,Concurso Nacional del Tiple,Sur Occidente,HURTO A PERSONAS,1.0
586,2023,8,Concurso Nacional del Tiple,La Pedregosa,HOMICIDIO,1.0
587,2023,8,Concurso Nacional del Tiple,Provenza,HURTO A MOTOCICLETAS,1.0
588,2023,8,Concurso Nacional del Tiple,Sur,HURTO A PERSONAS,1.0
589,2023,8,Concurso Nacional del Tiple,Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,1.5
590,2023,8,Concurso Nacional del Tiple,Oriental,LESIONES PERSONALES,2.5
591,2023,8,Concurso Nacional del Tiple,Morrorico,LESIONES PERSONALES,1.0
592,2023,8,Concurso Nacional del Tiple,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2.5
593,2023,8,Concurso Nacional del Tiple,Lagos del Cacique,HURTO A MOTOCICLETAS,1.0
594,2023,8,Concurso Nacional del Tiple,Mutis,HURTO A PERSONAS,1.0
595,2023,8,Batalla de Boyaca,Norte,LESIONES PERSONALES,2.0
596,2023,8,Batalla de Boyaca,Nor Oriental,LESIONES PERSONALES,3.0
597,2023,8,Batalla de Boyaca,San Francisco,LESIONES PERSONALES,1.0
598,2023,8,Batalla de Boyaca,Occidental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.3333333333333333
599,2023,8,Batalla de Boyaca,García Rovira,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.0
600,2023,8,Batalla de Boyaca,La Concordia,HURTO A PERSONAS,4.0
601,2023,8,Batalla de Boyaca,La Ciudadela,HURTO A PERSONAS,1.0
602,2023,8,Batalla de Boyaca,Sur Occidente,HURTO A PERSONAS,1.0
603,2023,8,Batalla de Boyaca,La Pedregosa,HOMICIDIO,1.0
604,2023,8,Batalla de Boyaca,Provenza,HURTO A MOTOCICLETAS,1.0
605,2023,8,Batalla de Boyaca,Sur,HURTO A PERSONAS,1.0
606,2023,8,Batalla de Boyaca,Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,1.5
607,2023,8,Batalla de Boyaca,Oriental,LESIONES PERSONALES,2.5
608,2023,8,Batalla de Boyaca,Morrorico,LESIONES PERSONALES,1.0
609,2023,8,Batalla de Boyaca,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2.5
610,2023,8,Batalla de Boyaca,Lagos del Cacique,HURTO A MOTOCICLETAS,1.0
611,2023,8,Batalla de Boyaca,Mutis,HURTO A PERSONAS,1.0
612,2023,8,Dia del Ejercito Nacional,Norte,LESIONES PERSONALES,2.0
613,2023,8,Dia del Ejercito Nacional,Nor Oriental,LESIONES PERSONALES,3.0
614,2023,8,Dia del Ejercito Nacional,San Francisco,LESIONES PERSONALES,1.0
615,2023,8,Dia del Ejercito Nacional,Occidental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.3333333333333333
616,2023,8,Dia del Ejercito Nacional,García Rovira,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.0
617,2023,8,Dia del Ejercito Nacional,La Concordia,HURTO A PERSONAS,4.0
618,2023,8,Dia del Ejercito Nacional,La Ciudadela,HURTO A PERSONAS,1.0
619,2023,8,Dia del Ejercito Nacional,Sur Occidente,HURTO A PERSONAS,1.0
620,2023,8,Dia del Ejercito Nacional,La Pedregosa,HOMICIDIO,1.0
621,2023,8,Dia del Ejercito Nacional,Provenza,HURTO A MOTOCICLETAS,1.0
622,2023,8,Dia del Ejercito Nacional,Sur,HURTO A PERSONAS,1.0
623,2023,8,Dia del Ejercito Nacional,Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,1.5
624,2023,8,Dia del Ejercito Nacional,Oriental,LESIONES PERSONALES,2.5
625,2023,8,Dia del Ejercito Nacional,Morrorico,LESIONES PERSONALES,1.0
626,2023,8,Dia del Ejercito Nacional,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2.5
627,2023,8,Dia del Ejercito Nacional,Lagos del Cacique,HURTO A MOTOCICLETAS,1.0
628,2023,8,Dia del Ejercito Nacional,Mutis,HURTO A PERSONAS,1.0
629,2023,8,Dia del Ingeniero,Norte,VIOLENCIA INTRAFAMILIAR,1.5
630,2023,8,Dia del Ingeniero,Nor Oriental,VIOLENCIA INTRAFAMILIAR,1.5
631,2023,8,Dia del Ingeniero,San Francisco,HURTO A PERSONAS,2.0
632,2023,8,Dia del Ingeniero,Occidental,HURTO A PERSONAS,2.0
633,2023,8,Dia del Ingeniero,García Rovira,LESIONES PERSONALES,1.0
634,2023,8,Dia del Ingeniero,La Concordia,HURTO A PERSONAS,2.0
635,2023,8,Dia del Ingeniero,La Ciudadela,HURTO A PERSONAS,2.0
636,2023,8,Dia del Ingeniero,Sur Occidente,HURTO A PERSONAS,2.0
637,2023,8,Dia del Ingeniero,La Pedregosa,HURTO A PERSONAS,1.0
638,2023,8,Dia del Ingeniero,Provenza,HURTO A RESIDENCIAS,1.0
639,2023,8,Dia del Ingeniero,Sur,HURTO A RESIDENCIAS,1.0
640,2023,8,Dia del Ingeniero,Cabecera del Llano,HURTO A RESIDENCIAS,1.0
641,2023,8,Dia del Ingeniero,Oriental,LESIONES PERSONALES,2.5
642,2023,8,Dia del Ingeniero,Morrorico,HURTO A PERSONAS,2.0
643,2023,8,Dia del Ingeniero,Centro,LESIONES PERSONALES,1.0
644,2023,8,Dia del Ingeniero,Lagos del Cacique,HURTO A PERSONAS,1.0
645,2023,8,Dia del Ingeniero,Mutis,HURTO A PERSONAS,1.0
646,2023,8,Asuncion de la Virgen,Norte,VIOLENCIA INTRAFAMILIAR,3.5
647,2023,8,Asuncion de la Virgen,Nor Oriental,VIOLENCIA INTRAFAMILIAR,3.5
648,2023,8,Asuncion de la Virgen,San Francisco,LESIONES PERSONALES,1.0
649,2023,8,Asuncion de la Virgen,Occidental,HURTO A MOTOCICLETAS,2.0
650,2023,8,Asuncion de la Virgen,García Rovira,HOMICIDIO,2.0
651,2023,8,Asuncion de la Virgen,La Concordia,HOMICIDIO,2.0
652,2023,8,Asuncion de la Virgen,La Ciudadela,EXTORSIÓN,1.0
653,2023,8,Asuncion de la Virgen,Sur Occidente,EXTORSIÓN,1.0
654,2023,8,Asuncion de la Virgen,La Pedregosa,EXTORSIÓN,1.0
655,2023,8,Asuncion de la Virgen,Provenza,EXTORSIÓN,1.0
656,2023,8,Asuncion de la Virgen,Sur,HURTO A RESIDENCIAS,1.0
657,2023,8,Asuncion de la Virgen,Cabecera del Llano,HURTO A PERSONAS,2.0
658,2023,8,Asuncion de la Virgen,Oriental,VIOLENCIA INTRAFAMILIAR,1.6666666666666667
659,2023,8,Asuncion de la Virgen,Morrorico,VIOLENCIA INTRAFAMILIAR,1.6666666666666667
660,2023,8,Asuncion de la Virgen,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.0
661,2023,8,Asuncion de la Virgen,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,1.0
662,2023,8,Asuncion de la Virgen,Mutis,HURTO A ENTIDADES COMERCIALES,1.0
663,2023,8,Dia del Adulto Mayor,Norte,LESIONES PERSONALES,1.0
664,2023,8,Dia del Adulto Mayor,Nor Oriental,LESIONES PERSONALES,3.0
665,2023,8,Dia del Adulto Mayor,San Francisco,VIOLENCIA INTRAFAMILIAR,1.3333333333333333
666,2023,8,Dia del Adulto Mayor,Occidental,VIOLENCIA INTRAFAMILIAR,1.0
667,2023,8,Dia del Adulto Mayor,García Rovira,LESIONES PERSONALES,4.0
668,2023,8,Dia del Adulto Mayor,La Concordia,HURTO A PERSONAS,1.0
669,2023,8,Dia del Adulto Mayor,La Ciudadela,HURTO A PERSONAS,1.0
670,2023,8,Dia del Adulto Mayor,Sur Occidente,HURTO A PERSONAS,1.0
671,2023,8,Dia del Adulto Mayor,La Pedregosa,HOMICIDIO,1.0
672,2023,8,Dia del Adulto Mayor,Provenza,HURTO A MOTOCICLETAS,1.0
673,2023,8,Dia del Adulto Mayor,Sur,HURTO A PERSONAS,2.0
674,2023,8,Dia del Adulto Mayor,Cabecera del Llano,HURTO A PERSONAS,2.0
675,2023,8,Dia del Adulto Mayor,Oriental,HURTO A RESIDENCIAS,1.0
676,2023,8,Dia del Adulto Mayor,Morrorico,HURTO A RESIDENCIAS,1.0
677,2023,8,Dia del Adulto Mayor,Centro,LESIONES PERSONALES,1.3333333333333333
678,2023,8,Dia del Adulto Mayor,Lagos del Cacique,HURTO A MOTOCICLETAS,1.0
679,2023,8,Dia del Adulto Mayor,Mutis,LESIONES PERSONALES,1.0
680,2023,9,Domingo,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3.3333333333333335
681,2023,9,Domingo,Nor Oriental,LESIONES PERSONALES,3.0
682,2023,9,Domingo,San Francisco,LESIONES PERSONALES,3.0
683,2023,9,Domingo,Occidental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2.0
684,2023,9,Domingo,García Rovira,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.5
685,2023,9,Domingo,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3.3333333333333335
686,2023,9,Domingo,La Ciudadela,HURTO A PERSONAS,1.0
687,2023,9,Domingo,Sur Occidente,VIOLENCIA INTRAFAMILIAR,1.5
688,2023,9,Domingo,La Pedregosa,HURTO A PERSONAS,1.0
689,2023,9,Domingo,Provenza,VIOLENCIA INTRAFAMILIAR,2.25
690,2023,9,Domingo,Sur,LESIONES PERSONALES,1.0
691,2023,9,Domingo,Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,2.2
692,2023,9,Domingo,Oriental,VIOLENCIA INTRAFAMILIAR,3.5
693,2023,9,Domingo,Morrorico,HURTO A ENTIDADES COMERCIALES,1.0
694,2023,9,Domingo,Centro,HURTO A ENTIDADES COMERCIALES,1.7142857142857142
695,2023,9,Domingo,Lagos del Cacique,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3.0
696,2023,9,Domingo,Mutis,VIOLENCIA INTRAFAMILIAR,1.0
697,2023,9,Feria Bonita,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),9.0
698,2023,9,Feria Bonita,Nor Oriental,HURTO A ENTIDADES COMERCIALES,2.6
699,2023,9,Feria Bonita,San Francisco,VIOLENCIA INTRAFAMILIAR,5.833333333333333
700,2023,9,Feria Bonita,Occidental,VIOLENCIA INTRAFAMILIAR,2.75
701,2023,9,Feria Bonita,García Rovira,HURTO A ENTIDADES COMERCIALES,3.3333333333333335
702,2023,9,Feria Bonita,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),8.0
703,2023,9,Feria Bonita,La Ciudadela,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2.0
704,2023,9,Feria Bonita,Sur Occidente,HURTO A RESIDENCIAS,1.0
705,2023,9,Feria Bonita,La Pedregosa,LESIONES PERSONALES,2.5
706,2023,9,Feria Bonita,Provenza,VIOLENCIA INTRAFAMILIAR,3.8
707,2023,9,Feria Bonita,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.6666666666666667
708,2023,9,Feria Bonita,Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,5.2
709,2023,9,Feria Bonita,Oriental,HURTO A ENTIDADES COMERCIALES,8.333333333333334
710,2023,9,Feria Bonita,Morrorico,VIOLENCIA INTRAFAMILIAR,1.6
711,2023,9,Feria Bonita,Centro,VIOLENCIA INTRAFAMILIAR,7.666666666666667
712,2023,9,Feria Bonita,Lagos del Cacique,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.6666666666666667
713,2023,9,Feria Bonita,Mutis,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.8
714,2023,9,Dia de Amor y Amistad,Norte,HURTO A PERSONAS,1.0
715,2023,9,Dia de Amor y Amistad,Nor Oriental,VIOLENCIA INTRAFAMILIAR,1.0
716,2023,9,Dia de Amor y Amistad,San Francisco,HURTO A PERSONAS,2.0
717,2023,9,Dia de Amor y Amistad,Occidental,HURTO A PERSONAS,1.0
718,2023,9,Dia de Amor y Amistad,García Rovira,LESIONES CULPOSAS,1.0
719,2023,9,Dia de Amor y Amistad,La Concordia,LESIONES PERSONALES,1.5
720,2023,9,Dia de Amor y Amistad,La Ciudadela,HURTO A RESIDENCIAS,1.0
721,2023,9,Dia de Amor y Amistad,Sur Occidente,LESIONES PERSONALES,1.0
722,2023,9,Dia de Amor y Amistad,La Pedregosa,LESIONES PERSONALES,1.0
723,2023,9,Dia de Amor y Amistad,Provenza,HURTO A RESIDENCIAS,1.0
724,2023,9,Dia de Amor y Amistad,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.3333333333333333
725,2023,9,Dia de Amor y Amistad,Cabecera del Llano,LESIONES PERSONALES,1.0
726,2023,9,Dia de Amor y Amistad,Oriental,VIOLENCIA INTRAFAMILIAR,1.3333333333333333
727,2023,9,Dia de Amor y Amistad,Morrorico,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1.0
728,2023,9,Dia de Amor y Amistad,Centro,VIOLENCIA INTRAFAMILIAR,2.5
729,2023,9,Dia de Amor y Amistad,Lagos del Cacique,VIOLENCIA INTRAFAMILIAR,2.5
730,2023,9,Dia de Amor y Amistad,Mutis,HURTO A ENTIDADES COMERCIALES,1.0
731,2023,9,Festival Internacional del Piano de Santander la IUS,Norte,VIOLENCIA INTRAFAMILIAR,1.6666666666666667
732,2023,9,Festival Internacional del Piano de Santander la IUS,Nor Oriental,LESIONES PERSONALES,3.0
733,2023,9,Festival Internacional del Piano de Santander la IUS,San Francisco,LESIONES PERSONALES,6.5
734,2023,9,Festival Internacional del Piano de Santander la IUS,Occidental,VIOLENCIA INTRAFAMILIAR,1.25
735,2023,9,Festival Internacional del Piano de Santander la IUS,García Rovira,LESIONES PERSONALES,2.5
736,2023,9,Festival Internacional del Piano de Santander la IUS,La Concordia,VIOLENCIA INTRAFAMILIAR,2.0
737,2023,9,Festival Internacional del Piano de Santander la IUS,La Ciudadela,HURTO A PERSONAS,1.0
738,2023,9,Festival Internacional del Piano de Santander la IUS,Sur Occidente,LESIONES PERSONALES,1.5
739,2023,9,Festival Internacional del Piano de Santander la IUS,La Pedregosa,LESIONES PERSONALES,1.6666666666666667
740,2023,9,Festival Internacional del Piano de Santander la IUS,Provenza,HURTO A PERSONAS,1.0
741,2023,9,Festival Internacional del Piano de Santander la IUS,Sur,HURTO A PERSONAS,1.0
742,2023,9,Festival Internacional del Piano de Santander la IUS,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3.25
743,2023,9,Festival Internacional del Piano de Santander la IUS,Oriental,LESIONES PERSONALES,1.6666666666666667
744,2023,9,Festival Internacional del Piano de Santander la IUS,Morrorico,LESIONES PERSONALES,1.6666666666666667
745,2023,9,Festival Internacional del Piano de Santander la IUS,Centro,VIOLENCIA INTRAFAMILIAR,1.0
746,2023,9,Festival Internacional del Piano de Santander la IUS,Lagos del Cacique,VIOLENCIA INTRAFAMILIAR,4.0
747,2023,9,Festival Internacional del Piano de Santander la IUS,Mutis,VIOLENCIA INTRAFAMILIAR,5.666666666666667
748,2023,9,Dia de la Seguridad Social,Norte,LESIONES PERSONALES,2.0
749,2023,9,Dia de la Seguridad Social,Nor Oriental,LESIONES PERSONALES,2.0
750,2023,9,Dia de la Seguridad Social,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.5
751,2023,9,Dia de la Seguridad Social,Occidental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.3333333333333333
752,2023,9,Dia de la Seguridad Social,García Rovira,LESIONES PERSONALES,1.0
753,2023,9,Dia de la Seguridad Social,La Concordia,LESIONES PERSONALES,1.0
754,2023,9,Dia de la Seguridad Social,La Ciudadela,HURTO A PERSONAS,1.0
755,2023,9,Dia de la Seguridad Social,Sur Occidente,HURTO A PERSONAS,1.0
756,2023,9,Dia de la Seguridad Social,La Pedregosa,LESIONES PERSONALES,2.0
757,2023,9,Dia de la Seguridad Social,Provenza,LESIONES PERSONALES,2.0
758,2023,9,Dia de la Seguridad Social,Sur,LESIONES PERSONALES,1.0
759,2023,9,Dia de la Seguridad Social,Cabecera del Llano,HURTO A PERSONAS,1.0
760,2023,9,Dia de la Seguridad Social,Oriental,HURTO A PERSONAS,1.0
761,2023,9,Dia de la Seguridad Social,Morrorico,LESIONES PERSONALES,1.0
762,2023,9,Dia de la Seguridad Social,Centro,HOMICIDIO,1.0
763,2023,9,Dia de la Seguridad Social,Lagos del Cacique,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.0
764,2023,9,Dia de la Seguridad Social,Mutis,HURTO A PERSONAS,2.0
765,2023,9,Festival Internacional de Cine de Santander,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),8.0
766,2023,9,Festival Internacional de Cine de Santander,Nor Oriental,VIOLENCIA INTRAFAMILIAR,2.5
767,2023,9,Festival Internacional de Cine de Santander,San Francisco,VIOLENCIA INTRAFAMILIAR,4.5
768,2023,9,Festival Internacional de Cine de Santander,Occidental,VIOLENCIA INTRAFAMILIAR,2.5
769,2023,9,Festival Internacional de Cine de Santander,García Rovira,HURTO A ENTIDADES COMERCIALES,2.1666666666666665
770,2023,9,Festival Internacional de Cine de Santander,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),5.75
771,2023,9,Festival Internacional de Cine de Santander,La Ciudadela,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.6666666666666667
772,2023,9,Festival Internacional de Cine de Santander,Sur Occidente,HURTO A RESIDENCIAS,1.0
773,2023,9,Festival Internacional de Cine de Santander,La Pedregosa,LESIONES PERSONALES,2.5
774,2023,9,Festival Internacional de Cine de Santander,Provenza,VIOLENCIA INTRAFAMILIAR,3.4
775,2023,9,Festival Internacional de Cine de Santander,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.6666666666666667
776,2023,9,Festival Internacional de Cine de Santander,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),5.75
777,2023,9,Festival Internacional de Cine de Santander,Oriental,HURTO A ENTIDADES COMERCIALES,8.6
778,2023,9,Festival Internacional de Cine de Santander,Morrorico,HURTO A ENTIDADES COMERCIALES,1.75
779,2023,9,Festival Internacional de Cine de Santander,Centro,VIOLENCIA INTRAFAMILIAR,6.5
780,2023,9,Festival Internacional de Cine de Santander,Lagos del Cacique,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2.0
781,2023,9,Festival Internacional de Cine de Santander,Mutis,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1.8
782,2023,9,Dia del Turismo,Norte,VIOLENCIA INTRAFAMILIAR,1.5
783,2023,9,Dia del Turismo,Nor Oriental,VIOLENCIA INTRAFAMILIAR,1.5
784,2023,9,Dia del Turismo,San Francisco,VIOLENCIA INTRAFAMILIAR,1.0
785,2023,9,Dia del Turismo,Occidental,VIOLENCIA INTRAFAMILIAR,1.0
786,2023,9,Dia del Turismo,García Rovira,LESIONES PERSONALES,3.0
787,2023,9,Dia del Turismo,La Concordia,HURTO A PERSONAS,2.0
